M,C,d,L,R,T,N
0.528,16.858,0.423,97.35,1.702,2025-06-18 19:26:03,270.0
0.529,16.892,0.511,96.994,1.73,2025-06-18 19:26:03,270.0
0.538,16.936,0.49,97.095,1.797,2025-06-18 19:26:03,270.0
0.518,16.867,0.515,97.157,1.735,2025-06-18 19:26:03,270.0
0.537,16.917,0.529,97.307,1.717,2025-06-18 19:26:03,270.0
0.526,16.88,0.619,96.861,1.805,2025-06-18 19:26:03,270.0
0.518,16.836,0.598,97.1,1.734,2025-06-18 19:26:03,270.0
0.536,16.899,0.546,96.969,1.862,2025-06-18 19:26:03,270.0
0.535,16.968,0.55,97.203,1.76,2025-06-18 19:26:03,270.0
0.553,16.883,0.445,97.033,1.856,2025-06-19 10:52:27,271.0
0.535,16.842,0.654,96.962,1.758,2025-06-19 10:52:27,271.0
0.529,16.883,0.507,96.881,1.787,2025-06-19 10:52:27,271.0
0.54,16.924,0.5,97.104,1.788,2025-06-19 10:52:27,271.0
0.527,16.861,0.396,97.092,1.713,2025-06-19 10:52:27,271.0
0.555,16.886,0.479,97.044,2.011,2025-06-19 10:52:27,271.0
0.516,16.883,0.413,96.835,1.62,2025-06-19 10:52:27,271.0
0.514,16.867,0.417,97.263,1.613,2025-06-19 10:52:27,271.0
0.514,16.889,0.42,97.236,1.751,2025-06-19 10:52:27,271.0
0.535,16.908,0.511,97.064,1.731,2025-06-19 10:52:27,271.0
0.541,16.939,0.43,96.779,1.882,2025-06-19 10:52:27,271.0
0.537,16.87,0.427,96.904,1.779,2025-06-19 10:52:27,271.0
0.544,16.902,0.511,96.901,1.923,2025-06-19 10:52:27,271.0
0.528,16.864,0.392,96.791,1.728,2025-06-19 10:52:27,271.0
0.507,16.88,0.56,97.126,1.696,2025-06-19 10:52:27,271.0
0.536,16.917,0.438,97.322,1.795,2025-06-19 10:52:27,271.0
0.522,16.87,0.599,96.9,1.75,2025-06-19 10:52:27,271.0
0.53,16.861,0.571,96.834,1.695,2025-06-19 10:52:27,271.0
0.531,16.892,0.518,96.833,1.902,2025-06-19 10:52:27,271.0
0.544,16.927,0.448,96.924,1.961,2025-06-19 13:32:31,272.0
0.551,16.939,0.423,97.114,1.888,2025-06-19 13:32:31,272.0
0.514,16.858,0.532,97.287,1.65,2025-06-19 13:32:31,272.0
0.553,16.899,0.585,97.013,1.812,2025-06-19 13:32:31,272.0
0.534,16.902,0.385,96.806,1.733,2025-06-19 13:32:31,272.0
0.536,16.902,0.56,97.062,1.682,2025-06-19 13:32:31,272.0
0.526,16.883,0.535,97.208,1.765,2025-06-19 13:32:31,272.0
0.533,16.801,0.564,97.017,1.835,2025-06-19 13:32:31,272.0
0.52,16.801,0.392,96.924,1.834,2025-06-19 13:32:31,272.0
0.553,16.961,0.556,97.04,1.765,2025-06-19 13:32:31,272.0
0.524,16.902,0.385,97.191,1.687,2025-06-19 13:32:31,272.0
0.536,16.895,0.49,96.71,1.775,2025-06-19 13:32:31,272.0
0.533,16.877,0.42,97.315,1.798,2025-06-19 13:32:31,272.0
0.548,16.883,0.637,96.913,1.797,2025-06-19 13:32:31,272.0
0.533,16.892,0.55,97.159,1.843,2025-06-19 13:32:31,272.0
0.544,16.905,0.564,96.847,1.772,2025-06-19 13:32:31,272.0
0.528,16.917,0.472,97.277,1.764,2025-06-19 13:32:31,272.0
0.532,16.993,0.535,96.992,1.734,2025-06-19 13:32:31,272.0
0.548,16.933,0.441,97.241,1.77,2025-06-19 13:32:31,272.0
0.525,16.895,0.641,97.176,1.606,2025-06-19 13:32:31,272.0
0.531,16.971,0.518,96.941,1.906,2025-06-19 19:07:37,273.0
0.54,16.908,0.483,97.111,1.766,2025-06-19 19:07:37,273.0
0.523,16.842,0.598,97.006,1.718,2025-06-19 19:07:37,273.0
0.524,16.911,0.455,97.135,1.807,2025-06-19 19:07:37,273.0
0.559,17.031,0.497,96.893,1.844,2025-06-19 19:07:37,273.0
0.565,16.968,0.353,97.041,1.862,2025-06-19 19:07:37,273.0
0.522,16.946,0.627,96.982,1.644,2025-06-19 19:07:37,273.0
0.537,16.977,0.556,96.914,1.897,2025-06-19 19:07:37,273.0
0.542,16.955,0.466,97.14,1.814,2025-06-19 19:07:37,273.0
0.546,16.93,0.854,96.832,1.861,2025-06-19 19:07:37,273.0
0.521,16.845,0.525,97.26,1.711,2025-06-19 19:07:37,273.0
0.542,16.993,0.588,96.902,1.908,2025-06-19 19:07:37,273.0
0.524,16.943,0.402,97.106,1.74,2025-06-19 19:07:37,273.0
0.543,16.943,0.392,97.14,1.869,2025-06-19 19:07:37,273.0
0.527,16.987,0.441,96.816,1.821,2025-06-19 19:07:37,273.0
0.536,16.965,0.448,97.215,1.829,2025-06-19 19:07:37,273.0
0.549,16.93,0.497,96.976,1.868,2025-06-19 19:07:37,273.0
0.511,16.958,0.543,97.131,1.735,2025-06-19 19:07:37,273.0
0.527,16.974,0.325,97.221,1.787,2025-06-19 19:07:37,273.0
0.51,16.927,0.668,96.754,1.675,2025-06-19 21:22:40,274.0
0.534,16.924,0.539,97.097,1.804,2025-06-19 21:22:40,274.0
0.552,17.031,0.525,96.976,1.84,2025-06-19 21:22:40,274.0
0.528,16.873,0.507,97.172,1.787,2025-06-19 21:22:40,274.0
0.532,16.914,0.427,97.142,1.787,2025-06-19 21:22:40,274.0
0.546,16.899,0.634,97.222,1.72,2025-06-19 21:22:40,274.0
0.553,16.895,0.525,96.806,1.756,2025-06-19 21:22:40,274.0
0.539,16.848,0.448,97.173,1.684,2025-06-19 21:22:40,274.0
0.549,16.974,0.455,97.087,1.833,2025-06-19 21:22:40,274.0
0.537,17.024,0.521,97.206,1.691,2025-06-19 21:22:40,274.0
0.522,16.952,0.812,97.159,1.745,2025-06-19 21:22:40,274.0
0.513,16.914,0.62,97.225,1.658,2025-06-19 21:22:40,274.0
0.532,16.858,0.423,97.227,1.748,2025-06-19 21:22:40,274.0
0.537,16.943,0.462,96.826,1.793,2025-06-19 21:22:40,274.0
0.531,16.924,0.448,97.144,1.707,2025-06-19 21:22:40,274.0
0.551,16.974,0.591,96.802,1.833,2025-06-19 21:22:40,274.0
0.517,16.845,0.662,97.074,1.674,2025-06-19 21:22:40,274.0
0.53,17.005,0.567,97.003,1.753,2025-06-19 21:22:40,274.0
0.536,16.88,0.556,97.169,1.795,2025-06-20 10:48:09,275.0
0.533,16.911,0.63,96.955,1.803,2025-06-20 10:48:09,275.0
0.54,16.943,0.381,96.92,1.754,2025-06-20 10:48:09,275.0
0.556,17.043,0.536,96.912,1.942,2025-06-20 10:48:09,275.0
0.53,16.899,0.521,96.727,1.833,2025-06-20 10:48:09,275.0
0.527,16.817,0.451,97.038,1.729,2025-06-20 10:48:09,275.0
0.532,16.848,0.483,96.996,1.78,2025-06-20 10:48:09,275.0
0.546,16.927,0.525,96.925,1.837,2025-06-20 10:48:09,275.0
0.531,16.955,0.627,96.929,1.747,2025-06-20 10:48:09,275.0
0.509,16.877,0.476,97.26,1.704,2025-06-20 10:48:09,275.0
0.523,16.974,0.766,97.066,1.632,2025-06-20 10:48:09,275.0
0.535,16.902,0.532,96.694,1.898,2025-06-20 10:48:09,275.0
0.521,16.839,0.62,96.761,1.831,2025-06-20 10:48:09,275.0
0.554,16.88,0.462,97.311,1.766,2025-06-20 10:48:09,275.0
0.525,16.886,0.644,97.183,1.767,2025-06-20 10:48:09,275.0
0.524,16.833,0.427,97.254,1.838,2025-06-20 10:48:09,275.0
0.544,16.93,0.525,96.962,1.891,2025-06-20 10:48:09,275.0
0.535,16.958,0.588,97.285,1.774,2025-06-20 10:48:09,275.0
0.527,16.823,0.528,97.102,1.662,2025-06-20 10:48:09,275.0
0.548,17.002,0.567,96.799,1.886,2025-06-20 13:03:11,276.0
0.529,16.877,0.585,96.811,1.802,2025-06-20 13:03:11,276.0
0.546,16.977,0.508,96.786,1.901,2025-06-20 13:03:11,276.0
0.549,16.943,0.409,97.1,1.83,2025-06-20 13:03:11,276.0
0.547,16.983,0.525,97.313,1.72,2025-06-20 13:03:11,276.0
0.525,16.867,0.577,97.141,1.661,2025-06-20 13:03:11,276.0
0.514,16.924,0.458,96.832,1.701,2025-06-20 13:03:11,276.0
0.541,17.034,0.627,96.769,1.84,2025-06-20 13:03:11,276.0
0.543,16.952,0.606,97.009,1.784,2025-06-20 13:03:11,276.0
0.534,16.996,0.511,97.053,1.792,2025-06-20 13:03:11,276.0
0.505,16.867,0.518,97.205,1.724,2025-06-20 13:03:11,276.0
0.527,16.889,0.522,96.959,1.787,2025-06-20 13:03:11,276.0
0.546,16.914,0.515,97.074,1.959,2025-06-20 13:03:11,276.0
0.538,17.034,0.704,97.038,1.616,2025-06-20 13:03:11,276.0
0.536,16.877,0.479,96.787,1.803,2025-06-20 13:03:11,276.0
0.535,16.892,0.441,97.2,1.83,2025-06-20 13:03:11,276.0
0.523,16.895,0.5,96.794,1.786,2025-06-20 13:03:11,276.0
0.518,16.946,0.535,97.154,1.749,2025-06-20 13:03:11,276.0
0.514,16.902,0.563,96.963,1.697,2025-06-20 13:03:11,276.0
0.557,16.955,0.486,96.84,1.934,2025-06-20 19:23:20,277.0
0.544,17.027,0.504,97.143,1.77,2025-06-20 19:23:20,277.0
0.55,16.886,0.336,96.792,1.884,2025-06-20 19:23:20,277.0
0.542,16.861,0.382,96.999,1.814,2025-06-20 19:23:20,277.0
0.511,16.839,0.546,97.074,1.717,2025-06-20 19:23:20,277.0
0.532,16.87,0.609,97.102,1.741,2025-06-20 19:23:20,277.0
0.541,16.911,0.683,96.789,1.801,2025-06-20 19:23:20,277.0
0.543,16.848,0.543,97.175,1.882,2025-06-20 19:23:20,277.0
0.521,16.855,0.539,97.178,1.754,2025-06-20 19:23:20,277.0
0.522,16.902,0.637,96.852,1.728,2025-06-20 19:23:20,277.0
0.541,16.842,0.675,97.149,1.813,2025-06-20 19:23:20,277.0
0.547,16.961,0.371,97.116,1.78,2025-06-20 19:23:20,277.0
0.537,16.924,0.49,96.841,1.822,2025-06-20 19:23:20,277.0
0.522,16.889,0.476,96.815,1.801,2025-06-20 19:23:20,277.0
0.534,16.845,0.563,96.715,1.854,2025-06-20 19:23:20,277.0
0.536,16.952,0.494,96.591,1.809,2025-06-20 19:23:20,277.0
0.537,16.899,0.633,96.76,1.812,2025-06-20 19:23:20,277.0
0.533,16.933,0.378,97.006,1.794,2025-06-20 19:23:20,277.0
0.523,16.917,0.399,96.868,1.809,2025-06-20 19:23:20,277.0
0.534,16.88,0.532,96.972,1.821,2025-06-20 21:53:26,278.0
0.536,16.886,0.665,97.117,1.727,2025-06-20 21:53:26,278.0
0.541,16.902,0.602,96.882,1.746,2025-06-20 21:53:26,278.0
0.534,16.877,0.567,97.078,1.699,2025-06-20 21:53:26,278.0
0.541,16.921,0.528,96.987,1.856,2025-06-20 21:53:26,278.0
0.524,16.883,0.476,96.862,1.831,2025-06-20 21:53:26,278.0
0.529,16.946,0.469,96.853,1.761,2025-06-20 21:53:26,278.0
0.537,17.021,0.542,96.833,1.812,2025-06-20 21:53:26,278.0
0.516,16.911,0.543,96.863,1.744,2025-06-20 21:53:26,278.0
0.522,16.892,0.606,96.842,1.9,2025-06-20 21:53:26,278.0
0.528,16.848,0.627,97.154,1.649,2025-06-20 21:53:26,278.0
0.504,16.87,0.459,97.043,1.738,2025-06-20 21:53:26,278.0
0.541,16.886,0.483,97.184,1.777,2025-06-20 21:53:26,278.0
0.53,16.867,0.532,96.93,1.712,2025-06-20 21:53:26,278.0
0.529,16.886,0.616,96.977,1.84,2025-06-20 21:53:26,278.0
0.523,16.914,0.714,96.873,1.777,2025-06-20 21:53:26,278.0
0.515,16.983,0.452,97.008,1.658,2025-06-20 21:53:26,278.0
0.511,16.861,0.616,96.861,1.803,2025-06-20 21:53:26,278.0
0.519,16.921,0.665,97.147,1.603,2025-06-21 13:14:46,279.0
0.547,17.04,0.487,97.352,1.808,2025-06-21 13:14:46,279.0
0.525,16.902,0.501,97.108,1.722,2025-06-21 13:14:46,279.0
0.519,16.946,0.69,97.007,1.695,2025-06-21 13:14:46,279.0
0.528,16.905,0.616,96.947,1.763,2025-06-21 13:14:46,279.0
0.526,16.936,0.721,96.955,1.687,2025-06-21 13:14:46,279.0
0.519,16.965,0.651,97.152,1.602,2025-06-21 13:14:46,279.0
0.514,16.939,0.619,97.358,1.686,2025-06-21 13:14:46,279.0
0.56,17.093,0.409,97.012,1.961,2025-06-21 13:14:46,279.0
0.522,16.902,0.525,96.831,1.725,2025-06-21 13:14:46,279.0
0.556,16.858,0.567,96.767,1.893,2025-06-21 13:14:46,279.0
0.542,16.949,0.543,97.013,1.749,2025-06-21 13:14:46,279.0
0.532,16.99,0.528,96.847,1.824,2025-06-21 13:14:46,279.0
0.532,16.911,0.546,97.362,1.734,2025-06-21 13:14:46,279.0
0.538,16.921,0.567,96.891,1.888,2025-06-21 13:14:46,279.0
0.544,16.983,0.5,96.875,1.777,2025-06-21 13:14:46,279.0
0.529,16.987,0.605,96.897,1.752,2025-06-21 13:14:46,279.0
0.529,16.842,0.542,96.934,1.687,2025-06-21 21:29:55,280.0
0.541,16.943,0.714,97.086,1.881,2025-06-21 21:29:55,280.0
0.527,16.83,0.56,96.883,1.801,2025-06-21 21:29:55,280.0
0.546,16.917,0.48,96.875,1.938,2025-06-21 21:29:55,280.0
0.539,16.952,0.567,97.458,1.808,2025-06-21 21:29:55,280.0
0.534,16.877,0.542,97.096,1.902,2025-06-21 21:29:55,280.0
0.525,16.943,0.518,97.044,1.696,2025-06-21 21:29:55,280.0
0.546,16.798,0.571,96.872,1.841,2025-06-21 21:29:55,280.0
0.544,16.961,0.392,96.989,1.777,2025-06-21 21:29:55,280.0
0.538,16.895,0.529,97.292,1.829,2025-06-21 21:29:55,280.0
0.546,16.88,0.588,97.222,1.918,2025-06-21 21:29:55,280.0
0.55,17.012,0.672,96.764,1.749,2025-06-21 21:29:55,280.0
0.532,16.861,0.473,96.949,1.776,2025-06-21 21:29:55,280.0
0.541,16.952,0.438,97.2,1.81,2025-06-21 21:29:55,280.0
0.529,16.886,0.63,96.823,1.787,2025-06-21 21:29:55,280.0
0.53,16.902,0.584,96.865,1.894,2025-06-21 21:29:55,280.0
0.55,16.864,0.385,97.218,1.857,2025-06-21 21:29:55,280.0
0.541,16.833,0.606,97.056,1.785,2025-06-21 21:29:55,280.0
0.556,16.971,0.43,96.817,1.872,2025-07-01 13:23:11,281.0
0.525,16.867,0.521,96.689,1.78,2025-07-01 13:23:11,281.0
0.535,16.927,0.571,97.328,1.876,2025-07-01 13:23:11,281.0
0.5,16.93,0.571,97.15,1.657,2025-07-01 13:23:11,281.0
0.54,16.961,0.595,96.865,1.794,2025-07-01 13:23:11,281.0
0.519,16.924,0.532,96.996,1.735,2025-07-01 13:23:11,281.0
0.548,17.012,0.476,97.178,1.88,2025-07-01 13:23:11,281.0
0.521,16.971,0.605,96.856,1.779,2025-07-01 13:23:11,281.0
0.545,16.939,0.473,97.198,1.886,2025-07-01 13:23:11,281.0
0.523,16.927,0.704,96.863,1.737,2025-07-01 13:23:11,281.0
0.539,16.911,0.535,97.343,1.847,2025-07-01 13:23:11,281.0
0.532,16.886,0.752,96.71,1.864,2025-07-01 13:23:11,281.0
0.532,16.83,0.55,97.159,1.844,2025-07-01 13:23:11,281.0
0.542,16.943,0.627,96.777,1.865,2025-07-01 13:23:11,281.0
0.519,16.845,0.553,97.236,1.831,2025-07-01 13:23:11,281.0
0.55,16.902,0.532,97.052,1.998,2025-07-01 13:23:11,281.0
0.558,17.009,0.557,97.119,1.933,2025-07-01 13:23:11,281.0
0.532,16.936,0.49,97.349,1.798,2025-07-01 13:23:11,281.0
0.554,16.924,0.479,96.728,1.828,2025-07-01 13:23:11,281.0
0.536,16.911,0.42,97.165,1.83,2025-07-01 19:13:19,282.0
0.52,16.977,0.385,97.135,1.687,2025-07-01 19:13:19,282.0
0.538,16.99,0.539,96.899,1.794,2025-07-01 19:13:19,282.0
0.535,17.015,0.55,97.081,1.694,2025-07-01 19:13:19,282.0
0.523,16.977,0.696,97.202,1.701,2025-07-01 19:13:19,282.0
0.547,16.917,0.665,96.866,1.789,2025-07-01 19:13:19,282.0
0.533,16.98,0.41,96.793,1.846,2025-07-01 19:13:19,282.0
0.554,16.911,0.571,97.179,1.892,2025-07-01 19:13:19,282.0
0.548,17.018,0.476,96.792,1.832,2025-07-01 19:13:19,282.0
0.515,16.839,0.483,97.01,1.729,2025-07-01 19:13:19,282.0
0.523,16.993,0.427,97.321,1.697,2025-07-01 19:13:19,282.0
0.535,17.012,0.493,96.862,1.7,2025-07-01 19:13:19,282.0
0.519,16.908,0.448,97.189,1.676,2025-07-01 19:13:19,282.0
0.536,16.968,0.605,96.751,1.869,2025-07-01 19:13:19,282.0
0.516,16.949,0.665,96.998,1.714,2025-07-01 19:13:19,282.0
0.539,16.99,0.525,96.726,1.81,2025-07-01 19:13:19,282.0
0.513,16.905,0.532,96.758,1.705,2025-07-01 19:13:19,282.0
0.525,16.974,0.588,96.757,1.736,2025-07-01 19:13:19,282.0
0.542,17.065,0.662,96.7,1.759,2025-07-01 19:13:19,282.0
0.523,16.933,0.441,97.077,1.649,2025-07-01 19:13:19,282.0
0.533,16.983,0.497,96.685,1.826,2025-07-01 21:23:22,283.0
0.546,17.078,0.602,96.662,1.794,2025-07-01 21:23:22,283.0
0.526,16.952,0.409,97.291,1.691,2025-07-01 21:23:22,283.0
0.542,16.983,0.497,96.717,1.801,2025-07-01 21:23:22,283.0
0.526,16.899,0.444,97.165,1.652,2025-07-01 21:23:22,283.0
0.529,16.899,0.55,97.157,1.741,2025-07-01 21:23:22,283.0
0.513,16.861,0.479,97.143,1.674,2025-07-01 21:23:22,283.0
0.537,16.943,0.515,96.828,1.751,2025-07-01 21:23:22,283.0
0.543,16.971,0.455,97.123,1.714,2025-07-01 21:23:22,283.0
0.512,16.858,0.497,97.154,1.731,2025-07-01 21:23:22,283.0
0.537,16.955,0.55,97.322,1.852,2025-07-01 21:23:22,283.0
0.532,16.946,0.473,96.787,1.883,2025-07-01 21:23:22,283.0
0.51,16.823,0.434,97.319,1.605,2025-07-01 21:23:22,283.0
0.543,16.921,0.542,97.2,1.865,2025-07-01 21:23:22,283.0
0.543,16.955,0.606,97.224,1.767,2025-07-01 21:23:22,283.0
0.524,16.917,0.462,96.811,1.737,2025-07-01 21:23:22,283.0
0.541,16.993,0.511,96.762,1.777,2025-07-01 21:23:22,283.0
0.555,16.958,0.497,96.618,1.885,2025-07-01 21:23:22,283.0
0.533,16.939,0.469,97.194,1.779,2025-07-01 21:23:22,283.0
0.541,16.961,0.483,97.114,1.77,2025-07-02 12:25:42,284.0
0.563,16.974,0.448,97.066,1.797,2025-07-02 12:25:42,284.0
0.563,16.958,0.469,97.164,1.818,2025-07-02 12:25:42,284.0
0.534,16.895,0.539,96.936,1.732,2025-07-02 12:25:42,284.0
0.551,17.015,0.483,96.779,1.83,2025-07-02 12:25:42,284.0
0.525,17.009,0.486,96.942,1.728,2025-07-02 12:25:42,284.0
0.534,16.93,0.48,96.801,1.843,2025-07-02 12:25:42,284.0
0.53,16.993,0.458,96.767,1.793,2025-07-02 12:25:42,284.0
0.516,16.858,0.469,97.147,1.681,2025-07-02 12:25:42,284.0
0.529,16.933,0.368,97.128,1.708,2025-07-02 12:25:42,284.0
0.551,16.943,0.346,97.243,1.823,2025-07-02 12:25:42,284.0
0.544,16.977,0.438,96.922,1.84,2025-07-02 12:25:42,284.0
0.52,16.936,0.564,96.823,1.705,2025-07-02 12:25:42,284.0
0.535,16.974,0.574,97.128,1.807,2025-07-02 12:25:42,284.0
0.521,16.949,0.63,96.83,1.856,2025-07-02 12:25:42,284.0
0.541,16.977,0.49,96.712,1.805,2025-07-02 12:25:42,284.0
0.527,16.958,0.462,97.133,1.665,2025-07-02 12:25:42,284.0
0.52,16.93,0.571,97.093,1.59,2025-07-02 12:25:42,284.0
0.552,17.009,0.497,97.041,1.793,2025-07-02 12:25:42,284.0
0.547,16.99,0.606,96.646,1.931,2025-07-02 12:25:42,284.0
0.536,17.056,0.417,97.188,1.731,2025-07-02 13:20:46,285.0
0.529,16.958,0.441,97.12,1.663,2025-07-02 13:20:46,285.0
0.555,17.031,0.465,96.681,1.848,2025-07-02 13:20:46,285.0
0.55,16.927,0.55,97.244,1.865,2025-07-02 13:20:46,285.0
0.555,17.005,0.612,96.802,1.85,2025-07-02 13:20:46,285.0
0.531,16.955,0.557,96.892,1.778,2025-07-02 13:20:46,285.0
0.551,16.902,0.63,97.107,1.897,2025-07-02 13:20:46,285.0
0.527,16.961,0.5,97.266,1.683,2025-07-02 13:20:46,285.0
0.55,16.914,0.483,96.778,1.846,2025-07-02 13:20:46,285.0
0.549,16.886,0.476,96.872,1.982,2025-07-02 13:20:46,285.0
0.55,17.018,0.612,96.961,1.87,2025-07-02 13:20:46,285.0
0.541,16.93,0.518,97.222,1.82,2025-07-02 13:20:46,285.0
0.528,16.883,0.473,96.66,1.722,2025-07-02 13:20:46,285.0
0.524,16.952,0.553,96.746,1.761,2025-07-02 13:20:46,285.0
0.545,16.968,0.535,96.831,1.858,2025-07-02 13:20:46,285.0
0.529,16.899,0.396,97.084,1.712,2025-07-02 13:20:46,285.0
0.524,16.921,0.644,96.741,1.743,2025-07-02 13:20:46,285.0
0.536,17.009,0.546,96.77,1.754,2025-07-02 13:20:46,285.0
0.554,16.974,0.494,96.875,1.873,2025-07-02 13:20:46,285.0
0.53,16.958,0.623,97.058,1.734,2025-07-02 13:20:46,285.0
0.549,16.93,0.364,97.048,1.876,2025-07-02 19:45:55,286.0
0.527,17.04,0.402,96.902,1.719,2025-07-02 19:45:55,286.0
0.525,16.88,0.458,97.025,1.784,2025-07-02 19:45:55,286.0
0.548,16.999,0.504,96.94,1.834,2025-07-02 19:45:55,286.0
0.543,16.949,0.469,97.063,1.852,2025-07-02 19:45:55,286.0
0.546,16.895,0.392,96.946,1.888,2025-07-02 19:45:55,286.0
0.536,16.971,0.483,96.729,1.848,2025-07-02 19:45:55,286.0
0.539,16.958,0.767,96.849,1.942,2025-07-02 19:45:55,286.0
0.557,16.921,0.396,96.853,1.965,2025-07-02 19:45:55,286.0
0.545,16.965,0.49,96.946,1.753,2025-07-02 19:45:55,286.0
0.503,16.839,0.518,97.065,1.745,2025-07-02 19:45:55,286.0
0.569,16.993,0.542,96.841,1.951,2025-07-02 19:45:55,286.0
0.531,16.917,0.455,97.139,1.733,2025-07-02 19:45:55,286.0
0.527,16.873,0.585,96.793,1.772,2025-07-02 19:45:55,286.0
0.53,16.943,0.585,96.828,1.688,2025-07-02 19:45:55,286.0
0.544,16.851,0.5,96.822,1.822,2025-07-02 19:45:55,286.0
0.531,16.902,0.591,96.673,1.777,2025-07-02 19:45:55,286.0
0.545,16.952,0.438,97.18,1.859,2025-07-02 19:45:55,286.0
0.529,16.924,0.49,96.758,1.826,2025-07-02 19:45:55,286.0
0.544,16.949,0.462,97.203,1.837,2025-07-02 21:25:59,287.0
0.548,16.943,0.493,97.021,1.858,2025-07-02 21:25:59,287.0
0.529,16.908,0.42,97.005,1.767,2025-07-02 21:25:59,287.0
0.562,16.987,0.56,96.837,1.838,2025-07-02 21:25:59,287.0
0.541,16.939,0.637,96.956,1.801,2025-07-02 21:25:59,287.0
0.526,16.873,0.535,96.685,1.846,2025-07-02 21:25:59,287.0
0.522,16.87,0.55,96.866,1.735,2025-07-02 21:25:59,287.0
0.546,16.883,0.553,97.094,1.881,2025-07-02 21:25:59,287.0
0.538,16.939,0.473,97.021,1.855,2025-07-02 21:25:59,287.0
0.522,16.987,0.424,96.985,1.644,2025-07-02 21:25:59,287.0
0.542,16.911,0.476,97.065,1.845,2025-07-02 21:25:59,287.0
0.523,16.927,0.522,96.874,1.704,2025-07-02 21:25:59,287.0
0.548,16.93,0.438,96.721,1.908,2025-07-02 21:25:59,287.0
0.541,16.946,0.546,97.091,1.859,2025-07-02 21:25:59,287.0
0.538,16.952,0.448,97.062,1.644,2025-07-02 21:25:59,287.0
0.524,16.968,0.406,96.948,1.67,2025-07-02 21:25:59,287.0
0.526,16.883,0.441,96.788,1.717,2025-07-02 21:25:59,287.0
0.534,16.905,0.546,96.757,1.828,2025-07-02 21:25:59,287.0
0.536,16.914,0.521,97.15,1.718,2025-07-02 21:25:59,287.0
0.538,16.987,0.385,96.958,1.909,2025-07-02 21:25:59,287.0
0.548,16.939,0.462,96.938,1.833,2025-07-03 12:47:04,288.0
0.559,16.939,0.511,96.914,1.933,2025-07-03 12:47:04,288.0
0.537,16.842,0.507,96.976,1.774,2025-07-03 12:47:04,288.0
0.526,16.88,0.487,96.864,1.771,2025-07-03 12:47:04,288.0
0.541,16.858,0.41,96.744,1.872,2025-07-03 12:47:04,288.0
0.515,16.958,0.375,96.727,1.72,2025-07-03 12:47:04,288.0
0.508,16.958,0.515,96.9,1.751,2025-07-03 12:47:04,288.0
0.504,16.811,0.577,97.167,1.663,2025-07-03 12:47:04,288.0
0.556,16.921,0.431,97.3,1.932,2025-07-03 12:47:04,288.0
0.518,16.924,0.49,96.984,1.692,2025-07-03 12:47:04,288.0
0.543,16.965,0.606,97.124,1.805,2025-07-03 12:47:04,288.0
0.522,16.914,0.577,97.026,1.693,2025-07-03 12:47:04,288.0
0.519,16.858,0.574,97.125,1.673,2025-07-03 12:47:04,288.0
0.53,16.855,0.42,97.128,1.654,2025-07-03 12:47:04,288.0
0.527,16.974,0.56,97.166,1.679,2025-07-03 12:47:04,288.0
0.531,16.911,0.644,97.001,1.856,2025-07-03 12:47:04,288.0
0.53,16.839,0.535,96.901,1.648,2025-07-03 12:47:04,288.0
0.517,16.873,0.525,96.983,1.611,2025-07-03 12:47:04,288.0
0.513,16.895,0.434,96.806,1.683,2025-07-03 12:47:04,288.0
0.553,16.911,0.578,96.718,1.804,2025-07-03 12:47:04,288.0
0.541,16.999,0.564,96.66,1.961,2025-07-03 12:57:05,289.0
0.532,16.921,0.301,96.985,1.78,2025-07-03 12:57:05,289.0
0.536,16.958,0.55,96.711,1.913,2025-07-03 12:57:05,289.0
0.532,16.927,0.427,96.886,1.793,2025-07-03 12:57:05,289.0
0.542,16.911,0.406,97.187,1.819,2025-07-03 12:57:05,289.0
0.53,16.917,0.717,97.035,1.809,2025-07-03 12:57:05,289.0
0.503,16.905,0.448,96.863,1.762,2025-07-03 12:57:05,289.0
0.553,16.949,0.42,96.879,1.89,2025-07-03 12:57:05,289.0
0.534,16.902,0.385,97.17,1.742,2025-07-03 12:57:05,289.0
0.514,16.936,0.462,97.117,1.672,2025-07-03 12:57:05,289.0
0.532,16.98,0.529,96.714,1.732,2025-07-03 12:57:05,289.0
0.552,17.009,0.529,96.894,1.915,2025-07-03 12:57:05,289.0
0.555,16.936,0.574,96.754,1.835,2025-07-03 12:57:05,289.0
0.523,16.99,0.665,96.708,1.661,2025-07-03 12:57:05,289.0
0.545,16.987,0.487,96.842,1.827,2025-07-03 12:57:05,289.0
0.526,16.892,0.364,97.264,1.74,2025-07-03 12:57:05,289.0
0.519,16.936,0.277,97.021,1.612,2025-07-03 12:57:05,289.0
0.529,16.858,0.494,96.708,1.729,2025-07-03 12:57:05,289.0
0.536,16.968,0.577,96.812,1.864,2025-07-03 12:57:05,289.0
0.55,16.917,0.662,96.703,1.969,2025-07-03 19:27:18,290.0
0.516,17.012,0.56,96.761,1.582,2025-07-03 19:27:18,290.0
0.551,16.889,0.55,97.081,1.821,2025-07-03 19:27:18,290.0
0.537,16.943,0.588,97.094,1.722,2025-07-03 19:27:18,290.0
0.552,17.106,0.494,96.889,1.851,2025-07-03 19:27:18,290.0
0.542,17.012,0.473,96.733,1.735,2025-07-03 19:27:18,290.0
0.537,17.021,0.476,96.859,1.721,2025-07-03 19:27:18,290.0
